ebird2021,comment
amabaw1,
amapyo1,
astgna1,
baffal1,
barant1,
bartin2,
batman1,
blacar1,
blbthr1,
blcbec1,
blctro1,
blfant1,
blfcot1,
blfjac1,
blfnun1,
blgdov1,
blhpar1,
bltant2,
blttro1,
bobfly1,
brratt1,
bsbeye1,
btfgle1,
bubgro2,
bubwre1,
bucmot4,
buffal1,
butsal1,
butwoo1,
chwfog1,
cinmou1,
cintin1,
citwoo1,
coffal1,
coltro1,
compot1,
cowpar1,
crfgle1,
ducatt1,
ducfly,
ducgre1,
duhpar,
dutant2,
elewoo1,
eulfly1,
fasant1,
fepowl,
forela1,
garkin1,
gilbar1,
gnbtro1,
gocspa1,
goeant1,
gogwoo1,
gramou1,
grasal3,
grcfly1,
greant1,
greibi1,
gretin1,
grfdov1,
gryant1,
gryant2,
gycfly1,
gycwor1,
hauthr1,
horscr1,
letbar1,
littin1,
litwoo2,
lobwoo1,
lowant1,
meapar,
muswre2,
olioro1,
oliwoo1,
partan1,
pavpig2,
pirfly1,
plbwoo1,
pltant1,
pluant1,
plupig2,
plwant1,
puteup1,
putfru1,
pygant1,
rcatan1,
rebmac2,
renwoo1,
rinant2,
rinkin1,
rinwoo1,
royfly1,
ruboro1,
rucant2,
rudpig,
rufant3,
ruftof1,
ruqdov,
scapig2,
scbwoo5,
scrpih1,
sobcac1,
specha3,
spigua1,
spwant2,
squcuc1,
stbwoo2,
strcuc1,
strwoo2,
strxen1,
stwqua1,
tabsco1,
thlwre1,
undtin1,
unknown,
viotro3,
wespuf1,
whbtot1,
whcspa1,
whfant2,
whltyr1,
whnrob1,
whrsir1,
whttou1,
whtwoo2,
whwbec1,
wibpip1,
yectyr1,
yemfly1,
yercac1,
yetwoo2,
