ebird2021,comment
abcwin1,
abdsto1,
abgthr1,
abhori1,
absbil1,
abynig1,
abyrol2,
abythr1,
afbduc1,
afbfly1,
afcfly1,
afdfly1,
afecuc1,
afepig1,
affeag1,
afffin,
afffly1,
afgfly1,
afghor1,
afgori2,
afgowl1,
afhbab1,
afhbab3,
afhhaw1,
afmdov1,
afmhar1,
afpfly1,
afphor1,
afpkin1,
afpswi1,
afptit1,
afpwag1,
afrbro1,
afrcit1,
afrcra1,
afrcuc1,
afrcuh1,
afrfin1,
afrgos1,
afrgrp1,
afrhae1,
afrhob1,
afrjac1,
afrope1,
afrpic1,
afrpip1,
afrpit1,
afrpyg1,
afrrai1,
afrshf1,
afrsil1,
afrski1,
afrsni1,
afrspo1,
afrsto1,
afrswi1,
afrthr1,
afrwar1,
afsowl1,
afwowl1,
afywar1,
afywhe2,
afywhe3,
afywhe4,
allgal1,
alpswi1,
amesun2,
amufal1,
angpet1,
angswa1,
ansgre1,
armbab1,
arrcha1,
ashfly1,
augbuz1,
ayheag1,
babfir1,
bagwea1,
baicra1,
banmar1,
banpri1,
banswa,
barswa,
barwar1,
barwar2,
baseag1,
baswar1,
batele1,
batgod,
bathaw1,
batnig2,
battro1,
bawfly1,
bawhor2,
bawman1,
bbbeat2,
bbsrob1,
bbwdov1,
bcbeat1,
bcnher,
beasne1,
beasun2,
beawoo1,
bfgbir1,
bhcfly1,
bhpfly1,
bkbbus1,
bkbplo,
bkbsne1,
bkctch1,
bkegrt1,
bkffir1,
bkfruw1,
bkhbat1,
bkhgul,
bklbab1,
bkrwax,
bkskit1,
bksnig1,
bktgod,
bkwsti,
blabis1,
blackc1,
blacou1,
blacra1,
blacuc1,
blagos1,
blaher1,
blakit1,
blasto1,
blbbar3,
blbbar4,
blbeat1,
blbfir1,
blbkin4,
blbpuf2,
blbsee1,
blbtur1,
blbwea1,
blcapa1,
blcapa2,
blcbar1,
blccra1,
blchor1,
blclov2,
blcwax1,
blcwax2,
bldhor1,
blfapa1,
blhcou2,
blhgon1,
blhher1,
blhlap1,
blhwea1,
blkcus1,
blksaw1,
blkter,
blncis1,
blnmou1,
blnwea1,
blsbil1,
bltapa1,
bltbar1,
bltcan1,
bltcou1,
bltcuc1,
bltori1,
bltrol1,
bluqua1,
bluswa1,
blwbis1,
blwori1,
blwpra1,
bnchor1,
booeag1,
borcis1,
brbrol1,
brbsan,
brbwoo1,
brcale1,
brclap1,
brcsta1,
brctch1,
brcwea1,
brewoo1,
brgpig1,
brican1,
brnowl,
brnpar1,
brnpig1,
brnwar1,
brobab1,
broill1,
broman1,
brosun1,
brotwi1,
brrbun1,
brseag1,
brubru1,
brwcou1,
brwwar1,
bsrcha1,
bswdov1,
btbsun2,
btgsta1,
btpwhy1,
btweye1,
btweye2,
bubwar2,
bucbus1,
buhsun1,
busflu1,
buspet1,
buswoo1,
butapa1,
cabbun1,
cabgre1,
caeowl1,
camscw1,
capbab1,
capwag1,
capwhe1,
carcha1,
carcis1,
carque1,
carwoo1,
casfly1,
casgul2,
cashae1,
cashon1,
casplo1,
casspi1,
caster1,
categr,
cbslar1,
ccbeat1,
ccswea1,
chafly1,
chbhel1,
chbkin2,
chbneg1,
chcfly1,
cheowl1,
chespa1,
chewea1,
chfspa1,
chibat1,
chtapa3,
chucis1,
chweye1,
chwsta1,
cibbun1,
cibwar1,
cinwea1,
clafra1,
cohmar1,
colfly1,
colpra,
colsun2,
combri2,
combul2,
combuz1,
comchi1,
comcuc,
comduc2,
comgre,
commoo3,
comnig1,
compoc,
comqua1,
comred1,
comred2,
comsan,
comsni,
comswi,
comter,
comwax,
comwea1,
copsun2,
copthr1,
coqfra2,
corcra,
corplo,
cosbil1,
coseag1,
crebar1,
crefra2,
cregui1,
cremal1,
crheag1,
crilon1,
crocis1,
crohor1,
crolap1,
crrwax1,
cursan,
cutthr1,
dacgos1,
darbar1,
darter3,
delpig1,
descis1,
deswhe1,
dickes1,
didcuc1,
dltcuc1,
dohbus1,
dotbar1,
dubfly2,
ducfly1,
ducwin1,
dunlin,
dusbab2,
duslar1,
dustit2,
dustwi1,
dutdov1,
dwabit1,
dwahon1,
dwakin1,
dybtwi1,
eacgos1,
eaosun1,
eaowar1,
eapwhy1,
eargre,
easbeg1,
easmog1,
easple1,
eaywag1,
egygoo,
egyplo1,
egyvul1,
elefal1,
ellwoo1,
emishr1,
equaka1,
eswdov1,
ethswa1,
eubeat1,
eugori2,
euhbuz1,
eupfly1,
eurcur,
eurhob,
eurkes,
eurnig1,
euroys1,
eurrol1,
eursco1,
eurspo1,
eurwar1,
eurwar2,
eurwig,
eurwry,
eutdov,
eutkne1,
eybhor1,
fabwax1,
famcha1,
fatgra1,
fatrav1,
fatwid1,
ferduc,
fibbus1,
ficale2,
finnig1,
fislar1,
flalar1,
fobsan1,
forfra2,
forplo1,
forrob1,
forwea1,
forwoo1,
fosrob1,
fotdro4,
fotdro5,
foxcis1,
foxkes1,
foxlar1,
foxwea1,
frenig1,
freowl1,
fuebou1,
fuwduc,
gabgos2,
gabwoo1,
gamfly1,
gargan,
garwar1,
gbesta1,
gbhgul2,
gdcsun2,
giakin3,
gloibi,
gnhsun1,
gntsun1,
gnwtea,
gobbun1,
gobwea1,
gocwoo3,
golher1,
golpip1,
gonwea1,
gotwoo1,
gowsun2,
grablu1,
grabro1,
grabuz1,
graeao1,
graher1,
gramal1,
grawar1,
grbcam1,
grbeat1,
grbere1,
grbpit1,
grbtur1,
grbtwi1,
grbwoo2,
grccra1,
grcgre1,
grebit1,
grecor,
grecro1,
greegr,
greere1,
grefla3,
grehon2,
grehyl1,
grekes1,
grepar,
gresni1,
gresun1,
gretin2,
grewhi1,
grewoo2,
grhgul,
grnsan,
growea1,
grpsni1,
grrwar1,
grscuc1,
grseag1,
grsplo,
grswar1,
grswar2,
grwpel1,
grwpyt1,
gryapa1,
grycus1,
grygre1,
grygrt1,
grykes1,
grylon1,
grypra1,
grytif1,
grywag,
grywoo1,
grywrw1,
gubter1,
gybfis1,
gycill1,
gycwar3,
gygbus1,
gyhbat1,
gyhbus1,
gyhkin1,
gyhneg1,
gyholi1,
gyhsil1,
gyhsow1,
gyhspa1,
gyhsun1,
gyrswa1,
gytbar1,
gytrai1,
gyttif1,
gywroc1,
habbar1,
hackin1,
hadibi1,
hamerk1,
hanfra2,
harbus2,
harduc1,
harqua1,
hartur1,
helgui,
hemhor1,
hemwea1,
heufra1,
heuwhe1,
hilfra2,
hirwar2,
hogwea1,
hongre1,
hoopoe,
hoovul1,
horswi1,
hotbut3,
hottea1,
houspa,
huncis1,
ictgre1,
ictwar1,
indthk1,
integr,
isashr1,
isawhe1,
itubat1,
jacfra2,
jachor1,
jacsni,
jamant1,
jamfir1,
jaweye1,
joygre1,
kanwax1,
karapa1,
kenplo1,
kitplo1,
klacuc1,
korbus1,
kvbsun1,
lafvul1,
lagbus1,
lammer1,
lanfal1,
laudov1,
lbbgul,
lbesta1,
leaflo1,
leahon2,
lebcro1,
lecter2,
legshr2,
lemdov2,
lesbri2,
lescuc1,
leseag1,
lesfla1,
leshon1,
lesjac1,
leskes1,
lesmaw1,
lesmoo1,
lesplo,
lessts1,
leswar1,
lesyel,
levcuc1,
levspa1,
libeat1,
librol2,
licsan1,
ligsun2,
lirplo,
lirthr1,
litbit1,
litcra1,
litegr,
litgre1,
litgre2,
litspa1,
litsti,
litswi1,
litwea1,
lizbuz1,
lobpip1,
loceag1,
lolbuz1,
lotcor1,
lothaw1,
lotlap1,
lotnig1,
lowaka1,
luebus1,
lython1,
mabeat1,
mabwea1,
macbus2,
macduc1,
macshr1,
madcuc1,
madpra1,
magman1,
magsta1,
malkin1,
malsun1,
mapher1,
mareag1,
marowl2,
marsan,
marsto1,
marsun2,
martch2,
marwar3,
marwid1,
masapa1,
masshr1,
mcptit1,
meypar1,
miowrw2,
mirthr1,
moccha1,
mogwar1,
monhar1,
monnig2,
moocha1,
moofra2,
mosbou4,
mosswa2,
motspi1,
motswi2,
moubuz2,
mouill1,
moutin1,
mouwag1,
moywar1,
nahfra2,
namdov1,
nartro1,
natsta1,
nbtwea1,
ncbeat1,
ndcsun2,
neusta1,
neuwar1,
nkurai1,
nobfly1,
noghor1,
nomwea1,
norbro1,
norcro1,
norfis1,
norpin,
norpuf1,
norsho,
norwhe,
nubnig1,
nubwoo1,
nwfowl1,
nyaswi1,
obgthr1,
olbsun3,
olgcam1,
oliibi2,
oliwoo2,
oltcuc1,
orabis1,
orawea1,
orcwax,
orifin1,
orrfra2,
ortbun1,
ortsun3,
orwpyt1,
osprey,
ostric2,
ovaspa2,
pabill1,
pabspa1,
pafneg1,
pagplo,
palfly2,
palhar1,
palhon1,
palpri1,
palsun2,
palswi3,
panvul1,
papcan1,
papgon1,
parwea1,
pawind1,
paywar1,
pecsan,
pefowl1,
perfal,
pesowl1,
petcus1,
pewnig1,
phgsta1,
piapia1,
piblar3,
pibpel1,
pieavo1,
piecro1,
piecuc1,
piekin1,
piewhe1,
pifpuf1,
piphor1,
pitwhy,
plagre2,
plamar1,
planig1,
plbpip1,
prisun3,
pubsun3,
pubsun4,
puctur2,
pugsta1,
purgre2,
purher1,
purswa2,
putcus1,
puvill1,
pygbat1,
pygfal1,
pygsun2,
quailf1,
quailp1,
rampig1,
ratcis1,
raybar1,
rbbwea1,
rbdhor1,
rbsrob1,
rcmbab1,
rcrcha1,
rebduc1,
rebfir2,
rebhor1,
rebmal1,
reboxp1,
rebque1,
rebshr1,
reccor,
reccuc1,
recflu1,
recgos1,
reclar1,
recowl1,
recsun2,
recwid1,
redbis,
reedov1,
reepuf1,
refbar1,
refbar2,
refcis1,
refcro1,
reffal1,
reftin1,
refwar2,
regsun2,
rehblu1,
rehlov1,
rehmal1,
rehque1,
rehwea1,
reisee1,
reisee2,
rekcoo1,
renbuz1,
renfal1,
renfra1,
renpha,
repcis1,
rerswa1,
rertin1,
rerwax1,
rescus1,
retale1,
retgre1,
retpip,
retspa1,
retsun2,
rewfra2,
rewlar1,
rewpri1,
rewpyt1,
rewsta1,
rfcwin1,
rfwwar1,
rindov,
rinfra2,
rocmar2,
rocpig,
rocpra1,
rolcis2,
rorpar,
rostur1,
rtathr1,
rtbeat1,
rtrthr1,
ruacha1,
rubhel1,
rubher2,
rucere1,
rucrol2,
rucspa2,
rucswa2,
rudtur,
ruegls1,
ruegri1,
rufcha2,
ruff,
rufthr1,
runlar1,
runwry1,
rurlar1,
rusbro1,
rutscr1,
rutshr2,
ruwapa1,
ruwbat1,
ruwtur2,
rwgwar2,
sabspi1,
sabsto1,
sacibi2,
sakfal1,
sander,
sasgre1,
scafra2,
scaswi1,
scbeat1,
scbill1,
sccsun2,
scrcha1,
scthon1,
sctkit1,
sctsun2,
secret2,
sedwar1,
semfly1,
sencou1,
senlap1,
setkne1,
shadro1,
shasta2,
shbkin1,
shcwin1,
shefra2,
shegre1,
sheowl,
sheowl1,
shikra1,
shisun3,
shoebi1,
shrspa1,
shteag1,
shtpip1,
sifcis1,
silver1,
simgre1,
sinbus1,
sincis1,
slbgre1,
slbgul1,
slbsta1,
slbwea1,
slcbou1,
sltnig1,
smabut2,
sobfly1,
soghor1,
sombun1,
somcro2,
somnig1,
somtit4,
soobou1,
soocha1,
soofal1,
soofly1,
soucit1,
souhyl1,
soupoc1,
soushr3,
spbibi1,
spbwoo2,
spemou2,
spepig1,
spetin1,
spewea1,
spfbar1,
spfwea1,
spgsta1,
spmthr1,
spocra1,
spocre2,
spoeao2,
spofly1,
spogre1,
spohon2,
spored,
sptkne1,
spwgoo1,
spwlap1,
sqtnig1,
squher1,
stabus1,
stbeat1,
stbtit2,
stbwhy1,
steeag1,
sthsee3,
stocis1,
stopar1,
strcra1,
strher,
strkin1,
strpip1,
strsee1,
strwea1,
stsnig1,
sttwhy1,
stusta1,
stusun1,
stwnig1,
subbus1,
sunlar1,
supsta1,
supsun2,
swafly3,
swagre1,
swanig1,
swfowl1,
tabcis1,
tacsun1,
tafpri1,
taifal1,
taifis1,
tamdov1,
taweag1,
tawpip1,
temcou1,
temsti,
tersan,
thbcou1,
thbcuc1,
thbhon1,
thbplo1,
thbsee1,
thrnig1,
thstch1,
tincis3,
tinsun2,
tithyl1,
toogre1,
trepip,
tricis1,
trobou1,
tufduc,
tulwoo1,
turere1,
ugawow1,
upcwar1,
varsun2,
vddhor1,
veeowl1,
vemdro6,
vereag1,
vibsta2,
viewea1,
vilind,
vilwea1,
vimwea1,
vindov1,
waheag3,
wahhon1,
waicis1,
walsta1,
watkne1,
watlap1,
watsta1,
wbbwea1,
wbcfly1,
wbgbir1,
wbhori1,
wbnher1,
wbrcha1,
wbrcha2,
wbswea1,
wemhar1,
werher,
wescit1,
westin1,
weywea1,
wfbcha1,
wfbeat1,
wfwduc1,
whbbus2,
whbcan1,
whbcou1,
whbcro2,
whbcus2,
whbduc1,
whbkin1,
whbneg2,
whbtit5,
whbvul1,
whbwea1,
whcbit1,
whchor3,
whcoli1,
whcpri2,
whctur2,
wheslf1,
whfplo1,
whhbar1,
whhlap1,
whhsaw1,
whhvul1,
whhwoo1,
whicis1,
whihel1,
whimbr,
whinch1,
whisto1,
whiter2,
whiwag,
whnpig1,
whnrav1,
whrsee,
whrshr1,
whrswi1,
whsblt1,
whsflu1,
whsrob1,
whtgre2,
whthor1,
whtlar1,
whwblt3,
whwter,
whwwid1,
wilhon2,
wincis3,
wisbou1,
wiscis1,
witswa1,
wlwwar,
wonsto1,
wookin1,
woosan,
wooshr1,
woowar,
wtathr1,
wtbeat1,
wtbfly1,
wtbswa1,
wtcfly1,
wvbsun1,
wwswar1,
xavgre1,
ybweye1,
yebapa1,
yebbar1,
yebcam1,
yebduc1,
yebere1,
yebfly2,
yebhyl1,
yeboxp1,
yebshr1,
yebsto1,
yebwax2,
yecbis,
yeccan1,
yechel1,
yefcan,
yeffly1,
yeftin1,
yelbis1,
yellon1,
yellow5,
yellow6,
yemwea1,
yenspu1,
yeptit1,
yertin1,
yesbar1,
yesbul1,
yesnic1,
yespet1,
yeswid2,
yetcuc1,
yetgre1,
yetlon1,
yetnic1,
yettin1,
yevere1,
yewgre1,
zebwax2,
zenhon1,
zitcis1,
